제품고유번호,성분고유번호
1815,1087
1815,1095
1815,51
1815,52
1815,214
1815,225
1815,223
1815,564
1815,29
1816,1
1816,45
1816,1077
1816,32
1816,1087
1816,1095
1816,51
1816,52
1816,214
1816,225
1816,223
1816,167
1816,1096
1816,564
1816,988
1816,548
1816,37
1816,99
1816,570
1816,741
1816,580
1816,29
1817,1
1817,45
1817,1077
1817,1087
1817,1095
1817,51
1817,52
1817,225
1817,223
1817,214
1817,32
1817,167
1817,29
1818,1
1818,45
1818,1077
1818,1087
1818,1095
1818,51
1818,32
1818,52
1818,214
1818,225
1818,223
1818,167
1818,1096
1818,988
1818,99
1818,29
1819,1
1819,45
1819,1077
1819,1087
1819,1095
1819,51
1819,32
1819,52
1819,214
1819,225
1819,223
1819,167
1819,1096
1819,553
1819,29
1820,1
1820,45
1820,1077
1820,1087
1820,1095
1820,51
1820,32
1820,52
1820,214
1820,225
1820,223
1820,167
1820,1096
1820,99
1820,29
1821,1
1821,45
1821,1077
1821,1087
1821,1095
1821,51
1821,32
1821,52
1821,214
1821,225
1821,223
1821,167
1821,1096
1821,29
1822,1
1822,45
1822,1077
1822,1087
1822,225
1822,1095
1822,51
1822,223
1822,41
1822,52
1822,214
1822,32
1822,29
1823,1
1823,45
1823,214
1823,471
1823,1076
1823,1077
1823,195
1823,41
1823,553
1823,36
1823,507
1823,565
1823,905
1823,29
1823,593
1823,1089
1823,939
1823,1025
1823,594
1823,566
1823,329
1823,555
1823,984
1823,548
1823,94
1823,526
1823,1026
1824,1
1824,45
1824,214
1824,471
1824,1076
1824,1077
1824,195
1824,32
1824,41
1824,36
1824,1024
1824,104
1824,548
1824,570
1824,628
1824,741
1824,329
1824,580
1824,526
1824,555
1824,37
1824,507
1824,582
1824,31
1824,29
1824,994
1824,588
1824,30
1825,1
1825,45
1825,214
1825,471
1825,1076
1825,1077
1825,195
1825,32
1825,36
1825,41
1825,580
1825,104
1825,563
1825,99
1825,570
1825,329
1825,31
1825,37
1825,582
1825,29
1825,555
1825,324
1825,994
1826,1
1826,45
1826,214
1826,471
1826,1076
1826,1077
1826,195
1826,553
1826,41
1826,128
1826,1066
1826,99
1826,329
1826,1090
1826,1091
1826,1092
1826,978
1826,241
1826,607
1826,30
1826,594
1826,548
1826,29
1827,1
1827,45
1827,214
1827,471
1827,1076
1827,1077
1827,195
1827,41
1827,99
1827,104
1827,526
1827,548
1827,36
1827,553
1827,582
1827,569
1827,329
1827,30
1827,565
1827,580
1827,555
1827,33
1827,507
1827,31
1827,37
1827,591
1827,566
1827,29
1828,1
1828,45
1828,214
1828,471
1828,595
1828,1076
1828,1077
1828,195
1828,41
1828,36
1828,1024
1828,33
1828,32
1828,984
1828,607
1828,548
1828,88
1828,568
1828,37
1828,563
1828,1065
1828,1053
1828,580
1828,29
1829,1
1829,45
1829,214
1829,471
1829,1076
1829,1077
1829,195
1829,41
1829,32
1829,144
1829,241
1829,1053
1829,104
1829,329
1829,36
1829,580
1829,37
1829,29
1829,548
1829,938
1829,565
1829,994
1829,1093
1829,934
1829,570
1829,591
1829,1094
1830,1
1830,45
1830,214
1830,471
1830,79
1830,1077
1830,195
1830,1076
1830,37
1830,41
1830,979
1830,29
1830,1078
1830,1079
1830,565
1830,580
1830,1081
1830,100
1830,1053
1830,526
1830,1080
1830,548
1830,33
1830,589
1830,356
1830,88
1830,1024
1830,1065
1830,1082
1830,251
1830,1084
1830,1085
1830,986
1830,110
1830,595
1830,569
1830,570
1830,1061
1830,937
1830,496
1830,1086
1830,942
1830,489
1830,1088
1831,1
1831,45
1831,214
1831,471
1831,79
1831,1077
1831,1076
1831,195
1831,37
1831,41
1831,979
1831,1078
1831,1079
1831,565
1831,580
1831,1024
1831,526
1831,29
1831,548
1831,1053
1831,1080
1831,100
1831,356
1831,33
1831,1081
1831,986
1831,88
1831,1086
1831,589
1831,937
1831,1082
1831,1083
1831,1084
1831,595
1831,569
1831,938
1831,1085
1831,110
1831,251
1831,99
1832,1
1832,45
1832,1077
1832,1087
1832,1095
1832,214
1832,52
1832,225
1832,223
1832,32
1832,29
1833,1
1833,107
1833,220
1833,52
1833,223
1833,224
1833,221
1833,225
1833,51
1833,47
1834,1
1834,107
1834,220
1834,52
1834,223
1834,224
1834,221
1834,225
1834,51
1834,47
1835,1
1835,107
1835,220
1835,52
1835,223
1835,224
1835,221
1835,225
1835,51
1835,47
1847,1
1847,107
1847,220
1847,52
1847,223
1847,224
1847,221
1847,225
1847,51
1847,47
1848,1
1848,219
1848,107
1848,220
1848,195
1848,221
1848,222
1848,41
1848,47
1849,1
1849,219
1849,107
1849,220
1849,195
1849,221
1849,222
1849,41
1849,47
1850,1
1850,219
1850,107
1850,220
1850,195
1850,221
1850,222
1850,41
1850,47
1851,1
1851,219
1851,107
1851,220
1851,195
1851,221
1851,222
1851,41
1851,47
1852,1
1852,219
1852,107
1852,220
1852,195
1852,221
1852,222
1852,41
1852,47
1853,1
1853,219
1853,107
1853,220
1853,195
1853,221
1853,222
1853,41
1853,47
1853,79
1854,1
1854,107
1854,220
1854,52
1854,223
1854,224
1854,221
1854,225
1854,51
1854,47
1855,1
1855,107
1855,220
1855,52
1855,223
1855,224
1855,221
1855,225
1855,51
1855,47
1867,1
1867,107
1867,220
1867,52
1867,223
1867,224
1867,221
1867,225
1867,51
1867,47
1868,1
1868,107
1868,220
1868,52
1868,223
1868,224
1868,221
1868,225
1868,51
1868,47
1869,1
1869,107
1869,220
1869,52
1869,223
1869,224
1869,221
1869,225
1869,51
1869,47
1878,112
1878,135
1878,52
1878,122
1878,79
1878,139
1878,136
1878,137
1878,138
1878,118
1878,10
1878,83
1878,124
1878,123
1878,1
1879,1
1879,139
1879,136
1879,137
1879,138
1879,3
1879,135
1879,52
1879,128
1879,123
1879,124
1879,122
1879,87
1879,127
1879,129
1879,28
1879,10
1879,18
1879,83
1879,118
1880,849
1881,849
1882,849
1883,854
1884,874
1886,854
1887,854
1888,854
1889,1
1889,87
1889,127
1889,5
1889,3
1889,92
1889,52
1889,124
1889,302
1889,135
1889,720
1889,441
1889,853
1889,852
1889,741
1896,1
1896,179
1896,43
1896,178
1896,181
1896,182
1896,23
1896,56
1896,183
1896,122
1896,180
1896,96
1897,1
1897,187
1897,46
1897,186
1898,1
1898,179
1898,178
1898,181
1898,43
1898,56
1898,23
1898,182
1898,183
1898,122
1898,180
1898,96
1898,184
1898,185
1899,1
1899,179
1899,178
1899,181
1899,43
1899,56
1899,23
1899,182
1899,183
1899,122
1899,180
1899,96
1900,1
1900,179
1900,178
1900,181
1900,43
1900,79
1900,23
1900,182
1900,183
1900,122
1900,180
1900,96
1900,5
1901,1
1901,187
1901,46
1901,186
1901,184
1901,185
1902,1
1902,187
1902,46
1902,186
1903,1
1903,40
1903,437
1903,305
1903,54
1903,4
1903,46
1903,5
1903,206
1903,43
1903,32
1903,436
1903,47
1903,68
1904,1
1904,52
1904,438
1904,40
1904,82
1904,47
1904,436
1904,439
1904,68
1904,440
1905,1
1905,40
1905,437
1905,305
1905,54
1905,4
1905,46
1905,5
1905,206
1905,43
1905,32
1905,436
1905,47
1905,68
1905,441
1905,442
1906,1
1906,164
1906,436
1906,342
1906,195
1906,443
1906,47
1906,441
1907,1
1907,52
1907,444
1907,40
1907,82
1907,47
1907,3
1907,436
1907,32
1907,36
1907,323
1907,68
1908,1
1908,40
1908,437
1908,305
1908,54
1908,4
1908,46
1908,5
1908,206
1908,43
1908,32
1908,436
1908,47
1908,68
1908,442
1908,445
1909,1
1909,179
1909,446
1909,107
1909,40
1909,447
1909,444
1909,448
1909,436
1909,284
1909,47
1909,32
1909,396
1909,36
1909,323
1909,449
1909,325
1909,370
1909,31
1909,105
1909,278
1909,377
1909,68
1910,1
1910,366
1910,179
1910,40
1910,52
1910,450
1910,68
1911,1
1911,112
1911,394
1911,47
1911,32
1911,206
1911,213
1911,451
1911,452
1912,1
1912,179
1912,446
1912,107
1912,79
1912,40
1912,447
1912,436
1912,448
1912,47
1912,396
1912,370
1912,105
1912,278
1912,149
1912,377
1913,1
1913,40
1913,437
1913,305
1913,54
1913,4
1913,46
1913,5
1913,206
1913,43
1913,436
1913,47
1913,68
1913,149
1914,1
1914,40
1914,5
1914,436
1914,460
1914,342
1914,454
1914,198
1914,47
1914,453
1914,284
1914,325
1914,32
1914,329
1914,68
1915,1
1915,179
1915,107
1915,40
1915,79
1915,448
1915,181
1915,4
1915,47
1915,32
1915,456
1915,457
1915,105
1915,278
1915,377
1916,1
1916,56
1916,342
1916,40
1916,198
1916,459
1916,436
1916,284
1916,458
1916,47
1916,440
1916,68
1917,1
1917,40
1917,437
1917,305
1917,54
1917,4
1917,46
1917,5
1917,455
1917,43
1917,206
1917,436
1917,278
1918,1
1918,107
1918,40
1918,68
1918,396
1918,393
1919,502
1919,305
1919,45
1919,71
1919,46
1919,5
1919,1
1919,47
1920,502
1920,305
1920,45
1920,71
1920,46
1920,5
1920,1
1920,47
1921,502
1921,305
1921,45
1921,71
1921,46
1921,5
1921,1
1921,47
1925,3
1925,307
1925,543
1925,1
1925,228
1925,144
1946,1
1946,73
1946,45
1946,1182
1946,190
1946,294
1946,1183
1946,375
1946,1184
1946,1178
1946,3
1946,52
1946,47
1947,1
1947,73
1947,45
1947,1182
1947,190
1947,294
1947,1183
1947,375
1947,1184
1947,1178
1947,3
1947,52
1947,47
1948,1
1948,73
1948,45
1948,1182
1948,190
1948,294
1948,1183
1948,375
1948,1184
1948,1178
1948,3
1948,52
1948,47
1952,981
1952,512
1952,56
1952,164
1952,165
1952,58
1952,29
1954,1
1954,52
1954,79
1954,825
1954,135
1955,56
1955,55
1955,127
1955,71
1955,307
1955,5
1955,826
1955,79
1955,105
1955,377
1955,278
1955,66
1956,1
1956,827
1956,345
1956,127
1956,178
1956,71
1956,1136
1956,92
1956,3
1956,235
1956,144
1957,1
1957,829
1957,87
1957,127
1957,828
1957,3
1957,52
1957,5
1958,71
1958,116
1958,830
1958,220
1958,52
1959,1
1959,130
1959,127
1959,62
1959,144
1959,284
1960,1
1960,45
1960,832
1960,116
1960,833
1960,137
1960,834
1960,835
1961,1
1961,45
1961,220
1961,489
1961,825
1961,52
1961,79
1961,836
1961,14
1961,841
1961,440
1961,840
1961,293
1961,839
1961,115
1961,97
1962,1
1962,45
1962,838
1962,52
1962,713
1962,127
1962,79
1962,5
1962,185
1963,1
1963,79
1963,71
1963,1135
1963,827
1963,345
1963,178
1963,127
1963,3
1963,237
1964,45
1964,116
1964,126
1964,837
1964,836
1965,79
1965,52
1965,71
1965,5
1965,3
1965,145
1965,831
1965,127
1966,1
1966,45
1966,843
1966,116
1966,804
1967,1
1967,75
1967,794
1967,808
1967,5
1967,394
1967,1126
1967,688
1967,45
1967,321
1967,670
1967,1001
1967,173
1967,1127
1967,1141
1967,1142
1967,1143
1967,1144
1967,124
1967,357
1967,356
1967,29
1968,1
1968,75
1968,794
1968,808
1968,5
1968,394
1968,1126
1968,688
1968,45
1968,321
1968,670
1968,1001
1968,173
1968,1127
1968,744
1968,124
1968,441
1968,135
1968,357
1968,29
1968,329
1968,103
1968,1128
1969,1
1969,75
1969,794
1969,808
1969,5
1969,394
1969,1126
1969,688
1969,45
1969,321
1969,670
1969,1001
1969,173
1969,1127
1969,749
1969,124
1969,982
1969,356
1969,29
1969,329
1969,103
1969,1128
1970,1
1970,653
1970,654
1970,40
1970,981
1970,43
1970,41
1970,23
1970,5
1970,75
1970,71
1970,8
1970,65
1970,24
1970,29
1970,254
1971,1
1971,653
1971,40
1971,77
1971,43
1971,45
1971,41
1971,23
1971,5
1971,75
1971,8
1971,65
1971,357
1971,36
1971,329
1971,984
1971,999
1971,1145
1971,938
1971,988
1971,1063
1971,29
1971,983
1971,24
1971,982
1971,254
1971,323
1972,1
1972,653
1972,188
1972,40
1972,981
1972,43
1972,45
1972,41
1972,23
1972,5
1972,75
1972,71
1972,8
1972,65
1972,24
1972,356
1972,329
1972,29
1972,36
1972,254
1973,1
1973,40
1973,981
1973,43
1973,45
1973,41
1973,23
1973,5
1973,75
1973,8
1973,65
1973,29
1973,36
1973,34
1973,329
1973,356
1973,24
1973,918
1973,321
1974,1
1974,1048
1974,40
1974,77
1974,43
1974,45
1974,41
1974,23
1974,5
1974,75
1974,8
1974,65
1974,29
1974,24
1974,254
1975,1
1975,1048
1975,40
1975,77
1975,43
1975,45
1975,41
1975,23
1975,5
1975,75
1975,8
1975,65
1975,29
1975,24
1975,254
1976,1
1976,560
1976,698
1976,45
1976,981
1976,287
1976,1017
1976,25
1976,52
1976,1011
1976,1139
1976,1125
1976,173
1976,1014
1976,670
1976,1016
1976,547
1976,34
1976,356
1976,36
1976,29
1976,329
1976,1134
1977,1
1977,560
1977,698
1977,45
1977,981
1977,287
1977,1017
1977,25
1977,52
1977,1011
1977,1139
1977,1125
1977,173
1977,1014
1977,670
1977,1016
1977,547
1977,31
1977,34
1977,356
1977,324
1977,36
1977,29
1977,329
1977,1140
1978,1
1978,560
1978,698
1978,45
1978,981
1978,287
1978,1017
1978,25
1978,52
1978,1011
1978,1139
1978,1125
1978,173
1978,1014
1978,670
1978,1016
1978,356
1978,29
1978,329
1979,1
1979,560
1979,698
1979,45
1979,981
1979,287
1979,1017
1979,25
1979,52
1979,1011
1979,1139
1979,1125
1979,173
1979,1014
1979,670
1979,1016
1979,507
1979,547
1979,34
1979,356
1979,36
1979,29
1979,329
1979,1140
1979,1128
1979,1137
1980,1
1980,560
1980,698
1980,45
1980,981
1980,287
1980,1017
1980,25
1980,52
1980,1011
1980,1139
1980,1125
1980,173
1980,1014
1980,670
1980,1016
1980,547
1980,34
1980,356
1980,36
1980,29
1980,329
1980,1134
1981,1
1981,653
1981,654
1981,40
1981,981
1981,87
1981,43
1981,3
1981,45
1981,41
1981,23
1981,5
1981,75
1981,8
1981,65
1981,356
1981,36
1981,29
1981,329
1981,254
1981,71
1984,1
1984,653
1984,654
1984,40
1984,981
1984,87
1984,43
1984,3
1984,45
1984,41
1984,23
1984,5
1984,75
1984,8
1984,65
1984,36
1984,29
1984,329
1984,254
1984,71
1986,1
1986,653
1986,654
1986,40
1986,981
1986,87
1986,43
1986,45
1986,41
1986,23
1986,5
1986,75
1986,8
1986,65
1986,29
1986,329
1986,71
1986,254
1987,981
1987,1129
1987,56
1987,164
1987,416
1987,165
1987,58
1987,5
1987,23
1987,377
1987,66
1987,71
1987,34
1987,329
1987,29
1987,36
1988,1
1988,75
1988,698
1988,45
1988,981
1988,1017
1988,227
1988,1125
1988,173
1988,24
1988,1011
1988,34
1988,36
1988,1014
1989,981
1989,1129
1989,56
1989,164
1989,416
1989,165
1989,58
1989,23
1989,71
1989,357
1989,329
1989,29
1989,36
1991,1
1991,40
1991,981
1991,43
1991,45
1991,41
1991,23
1991,5
1991,75
1991,8
1991,65
1991,36
1991,34
1991,329
1991,356
1991,29
1991,24
1991,918
1991,321
1993,1
1993,653
1993,188
1993,40
1993,981
1993,45
1993,41
1993,5
1993,75
1993,71
1993,8
1993,65
1993,24
1993,68
1993,29
1994,1
1994,560
1994,698
1994,45
1994,981
1994,287
1994,1017
1994,25
1994,52
1994,1011
1994,1139
1994,1125
1994,173
1994,1014
1994,670
1994,1016
1994,1004
1994,135
1994,1005
1994,1006
1994,1007
1994,1008
1994,1009
1994,1010
1994,11
1994,29
1995,1
1995,560
1995,698
1995,45
1995,981
1995,287
1995,1017
1995,25
1995,52
1995,1011
1995,1139
1995,1125
1995,173
1995,1014
1995,670
1995,1016
1995,1004
1995,1005
1995,1006
1995,1007
1995,1008
1995,1009
1995,1010
1995,11
1995,135
1995,507
1995,31
1995,34
1995,356
1995,36
1995,29
1995,329
1995,1128
1996,1
1996,653
1996,188
1996,40
1996,981
1996,3
1996,41
1996,5
1996,75
1996,65
1996,24
1996,324
1996,357
1996,29
1996,43
1997,1
1997,560
1997,698
1997,45
1997,981
1997,287
1997,1017
1997,25
1997,52
1997,1011
1997,1139
1997,1125
1997,173
1997,1014
1997,670
1997,1016
1997,547
1997,31
1997,34
1997,356
1997,324
1997,36
1997,29
1997,329
1997,1128
2031,1
2031,144
2031,3
2031,119
2031,145
2031,140
2031,334
2031,335
2031,337
2032,1
2032,4
2032,333
2032,3
2032,336
2032,119
2032,145
2032,140
2032,334
2032,335
2033,1
2033,4
2033,333
2033,3
2033,336
2033,119
2033,145
2033,140
2033,334
2033,335
2034,1
2034,150
2034,151
2034,119
2034,146
2034,149
2034,140
2034,145
2034,85
2034,147
2034,148
2035,1
2035,127
2035,87
2035,153
2035,146
2035,85
2035,140
2035,119
2035,145
2035,149
2035,147
2035,152
2036,1
2036,203
2036,201
2036,202
2036,71
2036,127
2036,129
2036,87
2036,5
2036,154
2036,119
2036,140
2036,156
2036,155
2037,1
2037,4
2037,129
2037,87
2037,5
2037,119
2037,140
2037,154
2037,155
2037,156
2038,143
2038,1
2038,107
2038,141
2038,142
2038,144
2038,85
2038,119
2038,140
2038,145
2039,1
2039,150
2039,151
2039,119
2039,146
2039,140
2039,156
2039,154
2039,149
2039,47
2039,52
2055,1
2055,512
2055,40
2055,981
2055,198
2055,43
2055,45
2055,199
2055,41
2055,23
2055,65
2055,29
2056,1
2056,981
2056,198
2056,43
2056,199
2056,45
2056,23
2056,29
2057,1
2057,512
2057,954
2057,637
2057,40
2057,981
2057,58
2057,64
2057,62
2057,71
2057,36
2057,29
2058,1
2058,49
2058,25
2058,40
2058,28
2058,26
2058,47
2059,50
2059,40
2059,56
2059,198
2059,92
2059,8
2059,47
2059,1
2060,50
2060,40
2060,29
2061,190
2061,188
2061,189
2061,58
2061,5
2061,56
2061,55
2061,191
2061,165
2061,192
2061,193
2061,59
2061,194
2061,47
2061,170
2061,195
2061,196
2062,1
2062,49
2062,25
2062,40
2062,28
2062,47
2063,1
2063,49
2063,25
2063,40
2063,28
2063,204
2064,217
2064,55
2064,52
2064,71
2064,216
2065,171
2065,50
2065,168
2065,207
2065,208
2065,209
2065,58
2066,55
2066,71
2067,1
2067,50
2067,205
2067,40
2067,206
2067,47
2068,1
2068,45
2068,8
2068,46
2068,54
2068,218
2069,1
2069,5
2069,210
2069,211
2069,45
2069,41
2069,214
2069,212
2069,213
2069,215
2070,1
2070,49
2070,40
2070,28
2070,47
